timestamp,percent,intensity,state,hand_closed
1746066292.5395103,21,255,2,1
1746066292.5991755,20,255,2,0
1746066292.683687,20,255,3,0
1746066292.790679,21,245,3,1
1746066292.9094725,22,235,3,1
1746066292.993294,22,225,3,1
1746066293.0806663,23,215,3,1
1746066293.1606195,24,205,3,1
1746066293.27759,24,195,3,1
1746066293.3551607,25,185,3,1
1746066293.4327888,25,175,3,1
1746066293.5095398,26,165,3,1
1746066293.5831683,27,155,3,1
1746066293.6611428,27,145,3,1
1746066293.7884254,27,135,3,0
1746066293.8794172,27,125,3,0
1746066294.0410469,27,115,3,0
1746066294.1886566,27,105,3,0
1746066294.2987707,27,95,3,0
1746066294.4570374,27,85,3,0
1746066294.58584,27,75,3,0
1746066294.6755338,27,65,3,0
1746066294.78778,27,55,3,0
1746066294.8791995,27,45,3,0
1746066294.9731507,27,35,3,0
1746066295.1049173,27,25,3,0
1746066295.2001457,26,15,3,0
1746066295.2879744,26,5,3,0
1746066295.3787332,26,0,3,0
1746066295.4990652,26,0,0,0
1746066295.5612426,26,0,0,0
1746066295.5993223,26,0,0,0
1746066295.6576827,26,0,0,0
1746066295.7192953,26,0,0,0
1746066295.8129146,26,0,0,0
1746066295.8786404,26,0,0,0
1746066295.9326384,26,0,0,0
1746066295.992245,26,0,0,0
1746066296.056239,26,0,0,0
1746066296.1273384,26,0,0,0
1746066296.2202916,26,0,0,0
1746066296.2977033,26,0,0,0
1746066296.3410273,25,0,0,0
1746066296.3967664,25,0,0,0
1746066296.4573786,25,0,0,0
1746066296.5213253,25,0,0,0
1746066296.6180437,25,0,0,0
1746066296.7027514,25,0,0,0
1746066296.7514994,25,0,0,0
1746066296.7990127,25,0,0,0
1746066296.8603776,25,0,0,0
1746066296.9213912,25,0,0,0
1746066297.0176842,25,0,0,0
1746066297.072452,25,0,0,0
1746066297.135438,25,0,0,0
